"Date","Price","Open","High","Low","Change %"
"01/28/1997","1.820","1.820","1.820","1.820","10.30%"
"01/27/1997","1.650","1.650","1.650","1.650","-1.79%"
"01/24/1997","1.680","1.680","1.680","1.680","-4.00%"
"01/23/1997","1.750","1.750","1.750","1.750","-1.13%"
"01/22/1997","1.770","1.770","1.770","1.770","5.36%"
"01/21/1997","1.680","1.680","1.680","1.680","-8.70%"
"01/20/1997","1.840","1.840","1.840","1.840","-0.54%"
"01/17/1997","1.850","1.850","1.850","1.850","10.12%"
"01/16/1997","1.680","1.680","1.680","1.680","-5.08%"
"01/15/1997","1.770","1.770","1.770","1.770","13.46%"
"01/14/1997","1.560","1.560","1.560","1.560","-13.33%"
"01/13/1997","1.800","1.800","1.800","1.800","7.14%"
"01/10/1997","1.680","1.680","1.680","1.680","-8.20%"
"01/09/1997","1.830","1.830","1.830","1.830","-2.66%"
"01/08/1997","1.880","1.880","1.880","1.880","7.43%"
"01/07/1997","1.750","1.750","1.750","1.750","-6.42%"
"01/06/1997","1.870","1.870","1.870","1.870","-2.09%"
"01/03/1997","1.910","1.910","1.910","1.910","10.40%"
"01/02/1997","1.730","1.730","1.730","1.730","-6.49%"
"12/31/1996","1.850","1.850","1.850","1.850","0.54%"
"12/30/1996","1.840","1.840","1.840","1.840","1.66%"
"12/27/1996","1.810","1.810","1.810","1.810","-12.14%"
"12/26/1996","2.060","2.060","2.060","2.060","-0.48%"
"12/25/1996","2.070","2.070","2.070","2.070","14.36%"
"12/24/1996","1.810","1.810","1.810","1.810","-4.74%"
"12/23/1996","1.900","1.900","1.900","1.900","1.60%"
"12/20/1996","1.870","1.870","1.870","1.870","-5.08%"
"12/19/1996","1.970","1.970","1.970","1.970","2.07%"
"12/18/1996","1.930","1.930","1.930","1.930","-2.03%"
"12/17/1996","1.970","1.970","1.970","1.970","5.35%"
"12/16/1996","1.870","1.870","1.870","1.870","0.00%"
"12/13/1996","1.870","1.870","1.870","1.870","0.00%"
"12/12/1996","1.870","1.870","1.870","1.870","-1.58%"
"12/11/1996","1.900","1.900","1.900","1.900","-12.84%"
"12/10/1996","2.180","2.180","2.180","2.180","9.00%"
"12/09/1996","2.000","2.000","2.000","2.000","0.00%"
"12/06/1996","2.000","2.000","2.000","2.000","-5.66%"
"12/05/1996","2.120","2.120","2.120","2.120","6.00%"
"12/04/1996","2.000","2.000","2.000","2.000","2.04%"
"12/03/1996","1.960","1.960","1.960","1.960","-2.00%"
"12/02/1996","2.000","2.000","2.000","2.000","-5.21%"
"11/29/1996","2.110","2.110","2.110","2.110","0.48%"
"11/28/1996","2.100","2.100","2.100","2.100","0.48%"
"11/27/1996","2.090","2.090","2.090","2.090","0.48%"
"11/26/1996","2.080","2.080","2.080","2.080","1.96%"
"11/25/1996","2.040","2.040","2.040","2.040","4.08%"
"11/22/1996","1.960","1.960","1.960","1.960","-4.85%"
"11/21/1996","2.060","2.060","2.060","2.060","-2.83%"
"11/20/1996","2.120","2.120","2.120","2.120","4.43%"
"11/19/1996","2.030","2.030","2.030","2.030","1.50%"
"11/18/1996","2.000","2.000","2.000","2.000","-8.26%"
"11/15/1996","2.180","2.180","2.180","2.180","10.66%"
"11/14/1996","1.970","1.970","1.970","1.970","2.07%"
"11/13/1996","1.930","1.930","1.930","1.930","-0.52%"
"11/12/1996","1.940","1.940","1.940","1.940","-1.02%"
"11/11/1996","1.960","1.960","1.960","1.960","4.81%"
"11/08/1996","1.870","1.870","1.870","1.870","-4.10%"
"11/07/1996","1.950","1.950","1.950","1.950","1.04%"
"11/06/1996","1.930","1.930","1.930","1.930","0.00%"
"11/05/1996","1.930","1.930","1.930","1.930","-6.76%"
"11/04/1996","2.070","2.070","2.070","2.070","2.48%"
"11/01/1996","2.020","2.020","2.020","2.020","15.43%"
"10/31/1996","1.750","1.750","1.750","1.750","-4.89%"
"10/30/1996","1.840","1.840","1.840","1.840","-3.16%"
"10/29/1996","1.900","1.900","1.900","1.900","8.57%"
"10/28/1996","1.750","1.750","1.750","1.750","4.17%"
"10/25/1996","1.680","1.680","1.680","1.680","3.70%"
"10/24/1996","1.620","1.620","1.620","1.620","-4.14%"
"10/23/1996","1.690","1.690","1.690","1.690","2.42%"
"10/22/1996","1.650","1.650","1.650","1.650","5.77%"
"10/21/1996","1.560","1.560","1.560","1.560","1.96%"
"10/18/1996","1.530","1.530","1.530","1.530","-9.47%"
"10/17/1996","1.690","1.690","1.690","1.690","-1.74%"
"10/16/1996","1.720","1.720","1.720","1.720","7.50%"
"10/15/1996","1.600","1.600","1.600","1.600","11.89%"
"10/14/1996","1.430","1.430","1.430","1.430","-8.33%"
"10/11/1996","1.560","1.560","1.560","1.560","-1.89%"
"10/10/1996","1.590","1.590","1.590","1.590","1.92%"
"10/09/1996","1.560","1.560","1.560","1.560","11.43%"
"10/08/1996","1.400","1.400","1.400","1.400","-7.89%"
"10/07/1996","1.520","1.520","1.520","1.520","8.57%"
"10/04/1996","1.400","1.400","1.400","1.400","-2.10%"
"10/03/1996","1.430","1.430","1.430","1.430","-12.80%"
"10/02/1996","1.640","1.640","1.640","1.640","9.33%"
"10/01/1996","1.500","1.500","1.500","1.500","-8.54%"
"09/30/1996","1.640","1.640","1.640","1.640","9.33%"
"09/27/1996","1.500","1.500","1.500","1.500","-7.41%"
"09/26/1996","1.620","1.620","1.620","1.620","0.00%"
"09/25/1996","1.620","1.620","1.620","1.620","-14.29%"
"09/24/1996","1.890","1.890","1.890","1.890","8.00%"
"09/23/1996","1.750","1.750","1.750","1.750","-3.31%"
"09/20/1996","1.810","1.810","1.810","1.810","-6.22%"
"09/19/1996","1.930","1.930","1.930","1.930","-4.93%"
"09/18/1996","2.030","2.030","2.030","2.030","1.50%"
"09/17/1996","2.000","2.000","2.000","2.000","-7.41%"
"09/16/1996","2.160","2.160","2.160","2.160","8.00%"
"09/13/1996","2.000","2.000","2.000","2.000","-8.26%"
"09/12/1996","2.180","2.180","2.180","2.180","5.83%"
"09/11/1996","2.060","2.060","2.060","2.060","-7.21%"
"09/10/1996","2.220","2.220","2.220","2.220","0.91%"
"09/09/1996","2.200","2.200","2.200","2.200","-0.90%"
"09/06/1996","2.220","2.220","2.220","2.220","4.72%"
"09/05/1996","2.120","2.120","2.120","2.120","-0.47%"
"09/04/1996","2.130","2.130","2.130","2.130","-2.29%"
"09/03/1996","2.180","2.180","2.180","2.180","0.00%"
"09/02/1996","2.180","2.180","2.180","2.180","-3.11%"
"08/30/1996","2.250","2.250","2.250","2.250","0.00%"
"08/29/1996","2.250","2.250","2.250","2.250","0.90%"
"08/28/1996","2.230","2.230","2.230","2.230","-3.46%"
"08/27/1996","2.310","2.310","2.310","2.310","0.00%"
"08/26/1996","2.310","2.310","2.310","2.310","-3.75%"
"08/23/1996","2.400","2.400","2.400","2.400","3.90%"
"08/22/1996","2.310","2.310","2.310","2.310","-6.48%"
"08/21/1996","2.470","2.470","2.470","2.470","2.92%"
"08/20/1996","2.400","2.400","2.400","2.400","-0.83%"
"08/19/1996","2.420","2.420","2.420","2.420","-0.82%"
"08/16/1996","2.440","2.440","2.440","2.440","5.63%"
"08/15/1996","2.310","2.310","2.310","2.310","-2.53%"
"08/14/1996","2.370","2.370","2.370","2.370","-2.47%"
"08/13/1996","2.430","2.430","2.430","2.430","2.53%"
"08/12/1996","2.370","2.370","2.370","2.370","3.95%"
"08/09/1996","2.280","2.280","2.280","2.280","-6.94%"
"08/08/1996","2.450","2.450","2.450","2.450","-4.30%"
"08/07/1996","2.560","2.560","2.560","2.560","0.00%"
"08/06/1996","2.560","2.560","2.560","2.560","10.82%"
"08/05/1996","2.310","2.310","2.310","2.310","-4.94%"
"08/02/1996","2.430","2.430","2.430","2.430","-4.71%"
"08/01/1996","2.550","2.550","2.550","2.550","-0.39%"
"07/31/1996","2.560","2.560","2.560","2.560","-4.48%"
"07/30/1996","2.680","2.680","2.680","2.680","2.29%"
"07/29/1996","2.620","2.620","2.620","2.620","-2.60%"
"07/26/1996","2.690","2.690","2.690","2.690","0.75%"
"07/25/1996","2.670","2.670","2.670","2.670","1.91%"
"07/24/1996","2.620","2.620","2.620","2.620","0.00%"
"07/23/1996","2.620","2.620","2.620","2.620","0.00%"
"07/22/1996","2.620","2.620","2.620","2.620","-1.87%"
"07/19/1996","2.670","2.670","2.670","2.670","0.38%"
"07/18/1996","2.660","2.660","2.660","2.660","1.53%"
"07/17/1996","2.620","2.620","2.620","2.620","-7.42%"
"07/16/1996","2.830","2.830","2.830","2.830","2.17%"
"07/15/1996","2.770","2.770","2.770","2.770","0.73%"
"07/12/1996","2.750","2.750","2.750","2.750","0.00%"
"07/11/1996","2.750","2.750","2.750","2.750","-1.79%"
"07/10/1996","2.800","2.800","2.800","2.800","-0.71%"
"07/09/1996","2.820","2.820","2.820","2.820","0.36%"
"07/08/1996","2.810","2.810","2.810","2.810","2.18%"
"07/05/1996","2.750","2.750","2.750","2.750","4.96%"
"07/04/1996","2.620","2.620","2.620","2.620","0.00%"
"07/03/1996","2.620","2.620","2.620","2.620","-0.38%"
"07/02/1996","2.630","2.630","2.630","2.630","-1.87%"
"07/01/1996","2.680","2.680","2.680","2.680","4.69%"
"06/28/1996","2.560","2.560","2.560","2.560","-4.83%"
"06/27/1996","2.690","2.690","2.690","2.690","-0.37%"
"06/26/1996","2.700","2.700","2.700","2.700","0.00%"
"06/25/1996","2.700","2.700","2.700","2.700","0.75%"
"06/24/1996","2.680","2.680","2.680","2.680","-2.55%"
"06/21/1996","2.750","2.750","2.750","2.750","0.36%"
"06/20/1996","2.740","2.740","2.740","2.740","4.58%"
"06/19/1996","2.620","2.620","2.620","2.620","-0.38%"
"06/18/1996","2.630","2.630","2.630","2.630","-1.87%"
"06/17/1996","2.680","2.680","2.680","2.680","1.52%"
"06/14/1996","2.640","2.640","2.640","2.640","-1.49%"
"06/13/1996","2.680","2.680","2.680","2.680","2.29%"
"06/12/1996","2.620","2.620","2.620","2.620","7.82%"
"06/11/1996","2.430","2.430","2.430","2.430","-2.80%"
"06/10/1996","2.500","2.500","2.500","2.500","5.04%"
"06/07/1996","2.380","2.380","2.380","2.380","-4.42%"
"06/06/1996","2.490","2.490","2.490","2.490","2.47%"
"06/05/1996","2.430","2.430","2.430","2.430","-2.80%"
"06/04/1996","2.500","2.500","2.500","2.500","-2.72%"
"06/03/1996","2.570","2.570","2.570","2.570","2.80%"
"05/31/1996","2.500","2.500","2.500","2.500","-7.06%"
"05/30/1996","2.690","2.690","2.690","2.690","13.50%"
"05/29/1996","2.370","2.370","2.370","2.370","2.60%"
"05/28/1996","2.310","2.310","2.310","2.310","1.32%"
"05/27/1996","2.280","2.280","2.280","2.280","1.33%"
"05/24/1996","2.250","2.250","2.250","2.250","-1.32%"
"05/23/1996","2.280","2.280","2.280","2.280","-1.30%"
"05/22/1996","2.310","2.310","2.310","2.310","8.96%"
"05/21/1996","2.120","2.120","2.120","2.120","-2.75%"
"05/20/1996","2.180","2.180","2.180","2.180","5.83%"
"05/17/1996","2.060","2.060","2.060","2.060","-8.44%"
"05/16/1996","2.250","2.250","2.250","2.250","9.22%"
"05/15/1996","2.060","2.060","2.060","2.060","6.74%"
"05/14/1996","1.930","1.930","1.930","1.930","0.00%"
"05/13/1996","1.930","1.930","1.930","1.930","-2.53%"
"05/10/1996","1.980","1.980","1.980","1.980","5.88%"
"05/09/1996","1.870","1.870","1.870","1.870","0.00%"
"05/08/1996","1.870","1.870","1.870","1.870","3.31%"
"05/07/1996","1.810","1.810","1.810","1.810","-3.21%"
"05/06/1996","1.870","1.870","1.870","1.870","3.31%"
"05/03/1996","1.810","1.810","1.810","1.810","-3.21%"
"05/02/1996","1.870","1.870","1.870","1.870","1.08%"
"05/01/1996","1.850","1.850","1.850","1.850","2.21%"
"04/30/1996","1.810","1.810","1.810","1.810","-2.69%"
"04/29/1996","1.860","1.860","1.860","1.860","6.29%"
"04/26/1996","1.750","1.750","1.750","1.750","-3.31%"
"04/25/1996","1.810","1.810","1.810","1.810","-4.74%"
"04/24/1996","1.900","1.900","1.900","1.900","8.57%"
"04/23/1996","1.750","1.750","1.750","1.750","-0.57%"
"04/22/1996","1.760","1.760","1.760","1.760","-8.81%"
"04/18/1996","1.930","1.930","1.930","1.930","-2.03%"
"04/17/1996","1.970","1.970","1.970","1.970","5.91%"
"04/16/1996","1.860","1.860","1.860","1.860","2.76%"
"04/15/1996","1.810","1.810","1.810","1.810","0.00%"
"04/12/1996","1.810","1.810","1.810","1.810","3.43%"
"04/11/1996","1.750","1.750","1.750","1.750","-9.33%"
"04/10/1996","1.930","1.930","1.930","1.930","3.21%"
"04/09/1996","1.870","1.870","1.870","1.870","6.86%"
"04/04/1996","1.750","1.750","1.750","1.750","-3.31%"
"04/03/1996","1.810","1.810","1.810","1.810","1.69%"
"04/02/1996","1.780","1.780","1.780","1.780","-7.77%"
"04/01/1996","1.930","1.930","1.930","1.930","6.63%"
"03/29/1996","1.810","1.810","1.810","1.810","3.43%"
"03/28/1996","1.750","1.750","1.750","1.750","-3.31%"
"03/27/1996","1.810","1.810","1.810","1.810","-2.16%"
"03/26/1996","1.850","1.850","1.850","1.850","10.12%"
"03/25/1996","1.680","1.680","1.680","1.680","-10.16%"
"03/22/1996","1.870","1.870","1.870","1.870","0.00%"
"03/21/1996","1.870","1.870","1.870","1.870","6.86%"
"03/20/1996","1.750","1.750","1.750","1.750","-6.91%"
"03/19/1996","1.880","1.880","1.880","1.880","0.00%"
"03/18/1996","1.880","1.880","1.880","1.880","7.43%"
"03/15/1996","1.750","1.750","1.750","1.750","-3.85%"
"03/14/1996","1.820","1.820","1.820","1.820","-2.67%"
"03/13/1996","1.870","1.870","1.870","1.870","3.31%"
"03/12/1996","1.810","1.810","1.810","1.810","7.74%"
"03/11/1996","1.680","1.680","1.680","1.680","0.00%"
"03/08/1996","1.680","1.680","1.680","1.680","-8.70%"
"03/07/1996","1.840","1.840","1.840","1.840","1.66%"
"03/06/1996","1.810","1.810","1.810","1.810","7.10%"
"03/05/1996","1.690","1.690","1.690","1.690","3.68%"
"03/04/1996","1.630","1.630","1.630","1.630","-8.94%"
"03/01/1996","1.790","1.790","1.790","1.790","-0.56%"
"02/29/1996","1.800","1.800","1.800","1.800","1.69%"
"02/28/1996","1.770","1.770","1.770","1.770","-1.12%"
"02/27/1996","1.790","1.790","1.790","1.790","10.49%"
"02/26/1996","1.620","1.620","1.620","1.620","-8.99%"
"02/23/1996","1.780","1.780","1.780","1.780","-8.25%"
"02/22/1996","1.940","1.940","1.940","1.940","-1.52%"
"02/21/1996","1.970","1.970","1.970","1.970","-2.48%"
"02/20/1996","2.020","2.020","2.020","2.020","7.45%"
"02/19/1996","1.880","1.880","1.880","1.880","2.17%"
"02/16/1996","1.840","1.840","1.840","1.840","1.10%"
"02/15/1996","1.820","1.820","1.820","1.820","-2.67%"
"02/14/1996","1.870","1.870","1.870","1.870","0.00%"
"02/13/1996","1.870","1.870","1.870","1.870","3.31%"
"02/12/1996","1.810","1.810","1.810","1.810","-7.18%"
"02/09/1996","1.950","1.950","1.950","1.950","3.17%"
"02/08/1996","1.890","1.890","1.890","1.890","8.00%"
"02/07/1996","1.750","1.750","1.750","1.750","-11.62%"
"02/06/1996","1.980","1.980","1.980","1.980","-3.88%"
"02/05/1996","2.060","2.060","2.060","2.060","11.35%"
"02/02/1996","1.850","1.850","1.850","1.850","7.56%"
"02/01/1996","1.720","1.720","1.720","1.720","0.58%"
"01/31/1996","1.710","1.710","1.710","1.710","1.79%"
"01/30/1996","1.680","1.680","1.680","1.680","0.00%"
"01/29/1996","1.680","1.680","1.680","1.680","7.69%"
"01/26/1996","1.560","1.560","1.560","1.560","-2.50%"
"01/25/1996","1.600","1.600","1.600","1.600","0.00%"
"01/24/1996","1.600","1.600","1.600","1.600","-4.76%"
"01/23/1996","1.680","1.680","1.680","1.680","12.00%"
"01/22/1996","1.500","1.500","1.500","1.500","-4.46%"
"01/19/1996","1.570","1.570","1.570","1.570","-4.85%"
"01/18/1996","1.650","1.650","1.650","1.650","7.84%"
"01/17/1996","1.530","1.530","1.530","1.530","16.79%"
"01/16/1996","1.310","1.310","1.310","1.310","-12.67%"
"01/15/1996","1.500","1.500","1.500","1.500","-6.25%"
"01/12/1996","1.600","1.600","1.600","1.600","3.90%"
"01/11/1996","1.540","1.540","1.540","1.540","-3.75%"
"01/10/1996","1.600","1.600","1.600","1.600","0.63%"
"01/09/1996","1.590","1.590","1.590","1.590","-1.85%"
"01/08/1996","1.620","1.620","1.620","1.620","0.00%"
"01/05/1996","1.620","1.620","1.620","1.620","8.00%"
"01/04/1996","1.500","1.500","1.500","1.500","-9.64%"
"01/03/1996","1.660","1.660","1.660","1.660","0.61%"
"01/02/1996","1.650","1.650","1.650","1.650","5.77%"
"12/29/1995","1.560","1.560","1.560","1.560","-7.69%"
"12/28/1995","1.690","1.690","1.690","1.690","-5.06%"
"12/27/1995","1.780","1.780","1.780","1.780","-1.66%"
"12/26/1995","1.810","1.810","1.810","1.810","0.00%"
"12/25/1995","1.810","1.810","1.810","1.810","0.00%"
"12/22/1995","1.810","1.810","1.810","1.810","1.69%"
"12/21/1995","1.780","1.780","1.780","1.780","3.49%"
"12/20/1995","1.720","1.720","1.720","1.720","1.18%"
"12/19/1995","1.700","1.700","1.700","1.700","8.97%"
"12/18/1995","1.560","1.560","1.560","1.560","-5.45%"
"12/15/1995","1.650","1.650","1.650","1.650","10.00%"
"12/14/1995","1.500","1.500","1.500","1.500","-10.71%"
"12/13/1995","1.680","1.680","1.680","1.680","-8.70%"
"12/12/1995","1.840","1.840","1.840","1.840","-1.60%"
"12/11/1995","1.870","1.870","1.870","1.870","1.08%"
"12/08/1995","1.850","1.850","1.850","1.850","2.21%"
"12/07/1995","1.810","1.810","1.810","1.810","-6.22%"
"12/06/1995","1.930","1.930","1.930","1.930","-1.53%"
"12/05/1995","1.960","1.960","1.960","1.960","4.26%"
"12/04/1995","1.880","1.880","1.880","1.880","3.87%"
"12/01/1995","1.810","1.810","1.810","1.810","-2.16%"
"11/30/1995","1.850","1.850","1.850","1.850","0.00%"
"11/29/1995","1.850","1.850","1.850","1.850","-1.07%"
"11/28/1995","1.870","1.870","1.870","1.870","3.31%"
"11/27/1995","1.810","1.810","1.810","1.810","-0.55%"
"11/24/1995","1.820","1.820","1.820","1.820","1.68%"
"11/23/1995","1.790","1.790","1.790","1.790","-1.65%"
"11/22/1995","1.820","1.820","1.820","1.820","0.55%"
"11/21/1995","1.810","1.810","1.810","1.810","-3.72%"
"11/20/1995","1.880","1.880","1.880","1.880","2.17%"
"11/17/1995","1.840","1.840","1.840","1.840","9.52%"
"11/16/1995","1.680","1.680","1.680","1.680","-6.15%"
"11/15/1995","1.790","1.790","1.790","1.790","-1.10%"
"11/14/1995","1.810","1.810","1.810","1.810","-5.73%"
"11/13/1995","1.920","1.920","1.920","1.920","6.08%"
"11/10/1995","1.810","1.810","1.810","1.810","-3.21%"
"11/09/1995","1.870","1.870","1.870","1.870","-3.11%"
"11/08/1995","1.930","1.930","1.930","1.930","0.00%"
"11/07/1995","1.930","1.930","1.930","1.930","6.63%"
"11/06/1995","1.810","1.810","1.810","1.810","-7.65%"
"11/03/1995","1.960","1.960","1.960","1.960","-0.51%"
"11/02/1995","1.970","1.970","1.970","1.970","2.60%"
"11/01/1995","1.920","1.920","1.920","1.920","-0.52%"
"10/31/1995","1.930","1.930","1.930","1.930","-2.53%"
"10/30/1995","1.980","1.980","1.980","1.980","9.39%"
"10/27/1995","1.810","1.810","1.810","1.810","-11.27%"
"10/26/1995","2.040","2.040","2.040","2.040","-3.77%"
"10/25/1995","2.120","2.120","2.120","2.120","-0.93%"
"10/24/1995","2.140","2.140","2.140","2.140","0.94%"
"10/23/1995","2.120","2.120","2.120","2.120","0.95%"
"10/20/1995","2.100","2.100","2.100","2.100","-2.33%"
"10/19/1995","2.150","2.150","2.150","2.150","-4.44%"
"10/18/1995","2.250","2.250","2.250","2.250","0.90%"
"10/17/1995","2.230","2.230","2.230","2.230","2.29%"
"10/16/1995","2.180","2.180","2.180","2.180","2.83%"
"10/13/1995","2.120","2.120","2.120","2.120","-4.93%"
"10/12/1995","2.230","2.230","2.230","2.230","5.19%"
"10/11/1995","2.120","2.120","2.120","2.120","0.00%"
"10/10/1995","2.120","2.120","2.120","2.120","-5.78%"
"10/09/1995","2.250","2.250","2.250","2.250","3.21%"
"10/06/1995","2.180","2.180","2.180","2.180","-6.03%"
"10/05/1995","2.320","2.320","2.320","2.320","0.43%"
"10/04/1995","2.310","2.310","2.310","2.310","-1.70%"
"10/03/1995","2.350","2.350","2.350","2.350","-0.84%"
"10/02/1995","2.370","2.370","2.370","2.370","-0.42%"
"09/29/1995","2.380","2.380","2.380","2.380","-0.83%"
"09/28/1995","2.400","2.400","2.400","2.400","3.90%"
"09/27/1995","2.310","2.310","2.310","2.310","-4.94%"
"09/26/1995","2.430","2.430","2.430","2.430","1.25%"
"09/25/1995","2.400","2.400","2.400","2.400","-1.64%"
"09/22/1995","2.440","2.440","2.440","2.440","5.63%"
"09/21/1995","2.310","2.310","2.310","2.310","-11.83%"
"09/20/1995","2.620","2.620","2.620","2.620","2.34%"
"09/19/1995","2.560","2.560","2.560","2.560","-6.91%"
"09/18/1995","2.750","2.750","2.750","2.750","1.10%"
"09/15/1995","2.720","2.720","2.720","2.720","1.12%"
"09/14/1995","2.690","2.690","2.690","2.690","-4.27%"
"09/13/1995","2.810","2.810","2.810","2.810","-1.40%"
"09/12/1995","2.850","2.850","2.850","2.850","1.79%"
"09/11/1995","2.800","2.800","2.800","2.800","4.48%"
"09/08/1995","2.680","2.680","2.680","2.680","-1.47%"
"09/07/1995","2.720","2.720","2.720","2.720","1.49%"
"09/06/1995","2.680","2.680","2.680","2.680","-3.60%"
"09/04/1995","2.780","2.780","2.780","2.780","-1.07%"
"09/01/1995","2.810","2.810","2.810","2.810","2.18%"
"08/31/1995","2.750","2.750","2.750","2.750","0.00%"
"08/30/1995","2.750","2.750","2.750","2.750","2.61%"
"08/29/1995","2.680","2.680","2.680","2.680","-6.94%"
"08/28/1995","2.880","2.880","2.880","2.880","4.73%"
"08/25/1995","2.750","2.750","2.750","2.750","-4.18%"
"08/24/1995","2.870","2.870","2.870","2.870","-2.05%"
"08/23/1995","2.930","2.930","2.930","2.930","-1.01%"
"08/22/1995","2.960","2.960","2.960","2.960","5.34%"
"08/21/1995","2.810","2.810","2.810","2.810","-4.75%"
"08/18/1995","2.950","2.950","2.950","2.950","-1.67%"
"08/17/1995","3.000","3.000","3.000","3.000","-1.32%"
"08/16/1995","3.040","3.040","3.040","3.040","3.75%"
"08/15/1995","2.930","2.930","2.930","2.930","-2.33%"
"08/14/1995","3.000","3.000","3.000","3.000","2.39%"
"08/11/1995","2.930","2.930","2.930","2.930","-1.01%"
"08/10/1995","2.960","2.960","2.960","2.960","0.34%"
"08/09/1995","2.950","2.950","2.950","2.950","0.34%"
"08/08/1995","2.940","2.940","2.940","2.940","0.00%"
"08/07/1995","2.940","2.940","2.940","2.940","-0.68%"
"08/04/1995","2.960","2.960","2.960","2.960","0.34%"
